query,seed,method,rank_i,rank_j,qmof_id_i,qmof_id_j,objective_score_distance,raw_physical_distance,notes
wide band gap insulating MOFs with low density,50,LEA no diversity,1,5,qmof-e3dcc4d,qmof-4f9c014,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no diversity,2,3,qmof-3133aaf,qmof-694fdb2,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no diversity,2,4,qmof-3133aaf,qmof-4050181,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no diversity,2,5,qmof-3133aaf,qmof-4f9c014,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no diversity,3,4,qmof-694fdb2,qmof-4050181,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no diversity,3,5,qmof-694fdb2,qmof-4f9c014,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no diversity,4,5,qmof-4050181,qmof-4f9c014,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no self-cleaning,1,2,qmof-e3dcc4d,qmof-3133aaf,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no self-cleaning,1,3,qmof-e3dcc4d,qmof-694fdb2,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no self-cleaning,1,4,qmof-e3dcc4d,qmof-4050181,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no self-cleaning,1,5,qmof-e3dcc4d,qmof-4f9c014,0.0,,previous final-masked protocol distance
wide band gap insulating MOFs with low density,50,LEA no self-cleaning,2,3,qmof-3133aaf,qmof-694fdb2,0.0,,previous final-masked protocol distance
