query_id,query,method,metric,mean,sd,min,max,n
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no self-cleaning,ndcg_at_5,1.0,0.0,1.0,1.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no self-cleaning,diversity,0.0,0.0,0.0,0.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA no self-cleaning,runtime_ms,94.36665850000026,2.0306486555719823,92.04520900000546,97.4979590000089,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,MMR,rel_at_5,0.8770749999999999,0.0,0.8770749999999999,0.8770749999999999,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,MMR,ndcg_at_5,0.9678342159544787,0.0,0.9678342159544787,0.9678342159544787,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,MMR,diversity,0.1,0.0,0.1,0.1,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,MMR,runtime_ms,1700.2008708999995,49.086847828434074,1654.4322919999956,1796.5546669999953,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,ParetoCrowding,rel_at_5,0.897905,0.0,0.897905,0.897905,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,ParetoCrowding,ndcg_at_5,1.0,0.0,1.0,1.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,ParetoCrowding,diversity,0.0,0.0,0.0,0.0,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,ParetoCrowding,runtime_ms,187.9201334000001,8.330202050978722,180.21791700000733,201.6586249999932,10
q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,Random,rel_at_5,0.7647390000000002,0.020095168684150063,0.747905,0.8079050000000001,10
